source_id,edge_type,target_id,layer,confidence,evidence,vocab
SCTID:190447002,is_a,SCTID:5368009,ontology,1.0,,SNOMEDCT
SCTID:190447002,is_a,SCTID:737212004,ontology,1.0,,SNOMEDCT
SCTID:190447002,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:193141005,is_a,SCTID:30292005,ontology,1.0,,SNOMEDCT
SCTID:193141005,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193141005,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:193141005,is_a,SCTID:230577008,ontology,1.0,,SNOMEDCT
SCTID:193141005,associated_morphology,SCTID:409774005,ontology,1.0,,SNOMEDCT
SCTID:193183000,is_a,SCTID:230572002,ontology,1.0,,SNOMEDCT
SCTID:193183000,finding_site,SCTID:3057000,ontology,1.0,,SNOMEDCT
SCTID:193183000,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193183000,is_a,SCTID:279001004,ontology,1.0,,SNOMEDCT
SCTID:193183000,is_a,SCTID:127341005,ontology,1.0,,SNOMEDCT
SCTID:193183000,clinical_course,SCTID:425323003,ontology,1.0,,SNOMEDCT
SCTID:193183000,is_a,SCTID:762489000,ontology,1.0,,SNOMEDCT
SCTID:193183000,is_a,SCTID:274663001,ontology,1.0,,SNOMEDCT
SCTID:193184006,is_a,SCTID:230572002,ontology,1.0,,SNOMEDCT
SCTID:193184006,finding_site,SCTID:3057000,ontology,1.0,,SNOMEDCT
SCTID:193184006,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193184006,is_a,SCTID:128283000,ontology,1.0,,SNOMEDCT
SCTID:193184006,is_a,SCTID:279001004,ontology,1.0,,SNOMEDCT
SCTID:193184006,clinical_course,SCTID:90734009,ontology,1.0,,SNOMEDCT
SCTID:193184006,is_a,SCTID:82423001,ontology,1.0,,SNOMEDCT
SCTID:193185007,is_a,SCTID:230572002,ontology,1.0,,SNOMEDCT
SCTID:193185007,finding_site,SCTID:3057000,ontology,1.0,,SNOMEDCT
SCTID:193185007,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193185007,is_a,SCTID:84387000,ontology,1.0,,SNOMEDCT
SCTID:193349004,is_a,SCTID:390834004,ontology,1.0,,SNOMEDCT
SCTID:193349004,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193349004,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:193350004,is_a,SCTID:232020009,ontology,1.0,,SNOMEDCT
SCTID:193350004,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193350004,finding_site,SCTID:82859000,ontology,1.0,,SNOMEDCT
SCTID:193489006,is_a,SCTID:65074000,ontology,1.0,,SNOMEDCT
SCTID:193489006,is_a,SCTID:25093002,ontology,1.0,,SNOMEDCT
SCTID:193489006,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:193489006,finding_site,SCTID:41296002,ontology,1.0,,SNOMEDCT
SCTID:193489006,associated_morphology,SCTID:409774005,ontology,1.0,,SNOMEDCT
SCTID:19378003,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:19378003,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:19378003,is_a,SCTID:428339009,ontology,1.0,,SNOMEDCT
SCTID:19378003,is_a,SCTID:201724008,ontology,1.0,,SNOMEDCT
SCTID:19378003,finding_site,SCTID:26552008,ontology,1.0,,SNOMEDCT
SCTID:19378003,associated_morphology,SCTID:37782003,ontology,1.0,,SNOMEDCT
SCTID:19378003,is_a,SCTID:125604000,ontology,1.0,,SNOMEDCT
SCTID:197605007,finding_site,SCTID:68288006,ontology,1.0,,SNOMEDCT
SCTID:197605007,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:197605007,has_interpretation,SCTID:281302008,ontology,1.0,,SNOMEDCT
SCTID:197605007,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:197605007,interprets,SCTID:57378007,ontology,1.0,,SNOMEDCT
SCTID:197605007,interprets,SCTID:104485008,ontology,1.0,,SNOMEDCT
SCTID:197605007,is_a,SCTID:236500003,ontology,1.0,,SNOMEDCT
SCTID:197605007,is_a,SCTID:1153477009,ontology,1.0,,SNOMEDCT
SCTID:197605007,is_a,SCTID:52254009,ontology,1.0,,SNOMEDCT
SCTID:199223000,is_a,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:199223000,is_a,SCTID:237625008,ontology,1.0,,SNOMEDCT
SCTID:199223000,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:199229001,is_a,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:199229001,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:199230006,is_a,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:199230006,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:199231005,is_a,SCTID:75524006,ontology,1.0,,SNOMEDCT
SCTID:199231005,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:199231005,due_to,SCTID:2492009,ontology,1.0,,SNOMEDCT
SCTID:200687002,is_a,SCTID:128276007,ontology,1.0,,SNOMEDCT
SCTID:200687002,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:200687002,associated_morphology,SCTID:385627004,ontology,1.0,,SNOMEDCT
SCTID:200687002,finding_site,SCTID:56459004,ontology,1.0,,SNOMEDCT
SCTID:200687002,is_a,SCTID:74627003,ontology,1.0,,SNOMEDCT
SCTID:201000119106,is_a,SCTID:422014003,ontology,1.0,,SNOMEDCT
SCTID:201000119106,due_to,SCTID:444110003,ontology,1.0,,SNOMEDCT
SCTID:201250006,is_a,SCTID:238794007,ontology,1.0,,SNOMEDCT
SCTID:201250006,is_a,SCTID:371087003,ontology,1.0,,SNOMEDCT
SCTID:201250006,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:201250006,finding_site,SCTID:56459004,ontology,1.0,,SNOMEDCT
SCTID:201250006,due_to,SCTID:52674009,ontology,1.0,,SNOMEDCT
SCTID:201250006,associated_morphology,SCTID:789563006,ontology,1.0,,SNOMEDCT
SCTID:201251005,is_a,SCTID:371087003,ontology,1.0,,SNOMEDCT
SCTID:201251005,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:201251005,finding_site,SCTID:56459004,ontology,1.0,,SNOMEDCT
SCTID:201251005,associated_morphology,SCTID:15074003,ontology,1.0,,SNOMEDCT
SCTID:201251005,due_to,SCTID:302226006,ontology,1.0,,SNOMEDCT
SCTID:201251005,is_a,SCTID:1343588005,ontology,1.0,,SNOMEDCT
SCTID:201252003,is_a,SCTID:238796009,ontology,1.0,,SNOMEDCT
SCTID:201252003,finding_site,SCTID:56459004,ontology,1.0,,SNOMEDCT
SCTID:201252003,associated_morphology,SCTID:15074003,ontology,1.0,,SNOMEDCT
SCTID:201252003,associated_morphology,SCTID:405719001,ontology,1.0,,SNOMEDCT
SCTID:201252003,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:201252003,clinical_course,SCTID:90734009,ontology,1.0,,SNOMEDCT
SCTID:201252003,due_to,SCTID:52674009,ontology,1.0,,SNOMEDCT
SCTID:201252003,is_a,SCTID:201250006,ontology,1.0,,SNOMEDCT
SCTID:201252003,associated_morphology,SCTID:789563006,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:74627003,ontology,1.0,,SNOMEDCT
SCTID:201723002,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:324301000119107,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:324311000119105,ontology,1.0,,SNOMEDCT
SCTID:201723002,interprets,SCTID:786985009,ontology,1.0,,SNOMEDCT
SCTID:201723002,has_interpretation,SCTID:260370003,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:298180004,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:299055007,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:428360003,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:128597007,ontology,1.0,,SNOMEDCT
SCTID:201723002,finding_site,SCTID:304575007,ontology,1.0,,SNOMEDCT
SCTID:201723002,is_a,SCTID:60342002,ontology,1.0,,SNOMEDCT
SCTID:201724008,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:201724008,is_a,SCTID:324301000119107,ontology,1.0,,SNOMEDCT
SCTID:201724008,is_a,SCTID:324311000119105,ontology,1.0,,SNOMEDCT
SCTID:201724008,associated_morphology,SCTID:37782003,ontology,1.0,,SNOMEDCT
SCTID:201724008,is_a,SCTID:298149009,ontology,1.0,,SNOMEDCT
SCTID:201724008,finding_site,SCTID:39352004,ontology,1.0,,SNOMEDCT
SCTID:201724008,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:201724008,is_a,SCTID:424736006,ontology,1.0,,SNOMEDCT
SCTID:201724008,is_a,SCTID:125610000,ontology,1.0,,SNOMEDCT
SCTID:201724008,is_a,SCTID:73590005,ontology,1.0,,SNOMEDCT
SCTID:21584002,is_a,SCTID:74627003,ontology,1.0,,SNOMEDCT
SCTID:21584002,due_to,SCTID:199223000,ontology,1.0,,SNOMEDCT
SCTID:21584002,is_a,SCTID:22925008,ontology,1.0,,SNOMEDCT
SCTID:21584002,is_a,SCTID:18311000119109,ontology,1.0,,SNOMEDCT
SCTID:21584002,occurrence,SCTID:303114002,ontology,1.0,,SNOMEDCT
SCTID:21584002,is_a,SCTID:1269435001,ontology,1.0,,SNOMEDCT
SCTID:217341008,finding_site,SCTID:39937001,ontology,1.0,,SNOMEDCT
SCTID:217341008,is_a,SCTID:724876003,ontology,1.0,,SNOMEDCT
SCTID:217341008,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:217341008,associated_morphology,SCTID:75594004,ontology,1.0,,SNOMEDCT
SCTID:217341008,is_a,SCTID:402478005,ontology,1.0,,SNOMEDCT
SCTID:23045005,is_a,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:23045005,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:230572002,is_a,SCTID:230571009,ontology,1.0,,SNOMEDCT
SCTID:230572002,finding_site,SCTID:3057000,ontology,1.0,,SNOMEDCT
SCTID:230572002,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:230572002,is_a,SCTID:422088007,ontology,1.0,,SNOMEDCT
SCTID:230572002,is_a,SCTID:1153623003,ontology,1.0,,SNOMEDCT
SCTID:230572002,associated_with,SCTID:90708001,literature,0.8,"microvascular complications including diabetic neuropathy, retinopathy, nephropathy, and foot disorders || neuropathy was associated with... nephropathy (OR 6.25) || Other microvascular complications such as ... nephropathy are common and may occur in parallel with the neuropathy.",PubMed
SCTID:230572002,associated_with,SCTID:4855003,literature,0.8,"focus on four major T2D complications: diabetic kidney disease, diabetic retinopathy, diabetic neuropathy || DN was related to DR || diabetic neuropathy had a significantly lower risk of incident heart failure than diabetic retinopathy",PubMed
SCTID:230572002,is_a,SCTID:235675006,literature,0.7,"diabetic neuropathy (eg, ... gastroparesis)",PubMed
SCTID:230572002,is_a,SCTID:58729003,literature,0.7,Diabetic microangiopathy is a typical problem,PubMed
SCTID:230572002,risk_factor_for,SCTID:280137006,literature,0.8,Individuals with diabetic neuropathy had a significantly higher risk of foot ulcer || patients with diabetic kidney disease and neuropathy,PubMed
SCTID:230572002,risk_factor_for,SCTID:95345008,literature,0.7,Individuals with diabetic neuropathy had a significantly higher risk of foot ulcer,PubMed
SCTID:230572002,is_a,SCTID:74627003,literature,0.8,DN patients without DR may have less serious renal damage and less diabetic complication || painful diabetic neuropathy... diabetic complications,PubMed
SCTID:230572002,associated_with,SCTID:29555009,literature,0.8,neuropathy was associated with retinopathy (OR 2.96) || Other microvascular complications such as retinopathy ... may occur in parallel with the neuropathy.,PubMed
SCTID:230572002,associated_with,MESH:D006333,literature,0.7,diabetic neuropathy had a significantly lower risk of incident heart failure than diabetic retinopathy,PubMed
SCTID:230572002,associated_with,SCTID:127013003,literature,0.7,Clinical diabetic neuropathy is significantly associated with early nephropathy,PubMed
SCTID:230572002,risk_factor_for,SCTID:127013003,literature,0.7,Early Neuropathy as a Predictor of Subclinical Diabetic Nephropathy,PubMed
SCTID:230572002,worsens,SCTID:127013003,literature,0.7,A clear stepwise increase in albuminuria was observed with rising neuropathy severity,PubMed
SCTID:230572002,due_to,SCTID:44054006,literature,0.7,incident microvascular complications of T2DM. ... diabetic neuropathy,PubMed
SCTID:230572002,associated_with,SCTID:312912001,literature,0.7,Nephropathy and neuropathy do not seem to affect the functional recovery response to short-term intravitreal anti-VEGF therapy for DME.,PubMed
SCTID:230572002,worsens,SCTID:312912001,literature,0.7,Patients with neuropathy showed less improvement in BCVA,PubMed
SCTID:230574001,is_a,SCTID:49455004,ontology,1.0,,SNOMEDCT
SCTID:230574001,is_a,SCTID:193183000,ontology,1.0,,SNOMEDCT
SCTID:230574001,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:230574001,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:230574001,clinical_course,SCTID:425323003,ontology,1.0,,SNOMEDCT
SCTID:230575000,is_a,SCTID:49455004,ontology,1.0,,SNOMEDCT
SCTID:230575000,is_a,SCTID:193184006,ontology,1.0,,SNOMEDCT
SCTID:230575000,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:230575000,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:230575000,clinical_course,SCTID:90734009,ontology,1.0,,SNOMEDCT
SCTID:230575000,is_a,SCTID:39231000087102,ontology,1.0,,SNOMEDCT
SCTID:230576004,is_a,SCTID:49455004,ontology,1.0,,SNOMEDCT
SCTID:230576004,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:230576004,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:230577008,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:230577008,is_a,SCTID:128189008,ontology,1.0,,SNOMEDCT
SCTID:230577008,is_a,SCTID:424736006,ontology,1.0,,SNOMEDCT
SCTID:230577008,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:230579006,is_a,SCTID:39181008,ontology,1.0,,SNOMEDCT
SCTID:230579006,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:230579006,finding_site,SCTID:66828007,ontology,1.0,,SNOMEDCT
SCTID:230579006,is_a,SCTID:230599000,ontology,1.0,,SNOMEDCT
SCTID:230579006,associated_morphology,SCTID:449735000,ontology,1.0,,SNOMEDCT
SCTID:230579006,is_a,SCTID:789018001,ontology,1.0,,SNOMEDCT
SCTID:230579006,is_a,SCTID:424736006,ontology,1.0,,SNOMEDCT
SCTID:230579006,is_a,SCTID:371561008,ontology,1.0,,SNOMEDCT
SCTID:230579006,is_a,SCTID:1332463007,ontology,1.0,,SNOMEDCT
SCTID:232020009,is_a,SCTID:4855003,ontology,1.0,,SNOMEDCT
SCTID:232020009,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:232020009,is_a,SCTID:312999006,ontology,1.0,,SNOMEDCT
SCTID:232020009,finding_site,SCTID:82859000,ontology,1.0,,SNOMEDCT
SCTID:232021008,is_a,SCTID:59276001,ontology,1.0,,SNOMEDCT
SCTID:232021008,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:232021008,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:232021008,finding_site,SCTID:81016008,ontology,1.0,,SNOMEDCT
SCTID:232021008,is_a,SCTID:299735001,ontology,1.0,,SNOMEDCT
SCTID:232021008,is_a,SCTID:87536007,ontology,1.0,,SNOMEDCT
SCTID:232021008,is_a,SCTID:128331005,ontology,1.0,,SNOMEDCT
SCTID:232021008,is_a,SCTID:359611005,ontology,1.0,,SNOMEDCT
SCTID:232021008,is_a,SCTID:896832004,ontology,1.0,,SNOMEDCT
SCTID:232022001,is_a,SCTID:59276001,ontology,1.0,,SNOMEDCT
SCTID:232022001,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:232022001,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:232022001,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:232023006,is_a,SCTID:34711008,ontology,1.0,,SNOMEDCT
SCTID:232023006,associated_morphology,SCTID:16640008,ontology,1.0,,SNOMEDCT
SCTID:232023006,is_a,SCTID:4855003,ontology,1.0,,SNOMEDCT
SCTID:232023006,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:232023006,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:232023006,causative_agent,SCTID:285656000,ontology,1.0,,SNOMEDCT
SCTID:236499007,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:236499007,is_a,SCTID:312975006,ontology,1.0,,SNOMEDCT
SCTID:236499007,is_a,SCTID:236500003,ontology,1.0,,SNOMEDCT
SCTID:236499007,finding_site,SCTID:68288006,ontology,1.0,,SNOMEDCT
SCTID:236499007,interprets,SCTID:46716003,ontology,1.0,,SNOMEDCT
SCTID:236499007,has_interpretation,SCTID:281302008,ontology,1.0,,SNOMEDCT
SCTID:236500003,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:236500003,is_a,SCTID:309426007,ontology,1.0,,SNOMEDCT
SCTID:236500003,finding_site,SCTID:68288006,ontology,1.0,,SNOMEDCT
SCTID:236500003,is_a,SCTID:370494002,ontology,1.0,,SNOMEDCT
SCTID:236500003,interprets,SCTID:57378007,ontology,1.0,,SNOMEDCT
SCTID:236500003,has_interpretation,SCTID:281302008,ontology,1.0,,SNOMEDCT
SCTID:237599002,is_a,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:237599002,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237600004,is_a,SCTID:75524006,ontology,1.0,,SNOMEDCT
SCTID:237600004,is_a,SCTID:2751001,ontology,1.0,,SNOMEDCT
SCTID:237600004,associated_with,SCTID:3855007,ontology,1.0,,SNOMEDCT
SCTID:237600004,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237600004,due_to,SCTID:2492009,ontology,1.0,,SNOMEDCT
SCTID:237601000,is_a,SCTID:8801005,ontology,1.0,,SNOMEDCT
SCTID:237601000,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237601000,due_to,SCTID:362969004,ontology,1.0,,SNOMEDCT
SCTID:237603002,is_a,SCTID:49817004,ontology,1.0,,SNOMEDCT
SCTID:237603002,is_a,SCTID:127339009,ontology,1.0,,SNOMEDCT
SCTID:237603002,clinical_course,SCTID:14803004,ontology,1.0,,SNOMEDCT
SCTID:237603002,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237603002,occurrence,SCTID:3658006,ontology,1.0,,SNOMEDCT
SCTID:237603002,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:237604008,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237604008,is_a,SCTID:609561005,ontology,1.0,,SNOMEDCT
SCTID:237604008,is_a,SCTID:11164009,ontology,1.0,,SNOMEDCT
SCTID:237604008,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:237604008,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:88092000,ontology,1.0,,SNOMEDCT
SCTID:237611007,associated_morphology,SCTID:13331008,ontology,1.0,,SNOMEDCT
SCTID:237611007,finding_site,SCTID:127954009,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:11164009,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:363212003,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:363343008,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:5969009,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:763597000,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:95695004,ontology,1.0,,SNOMEDCT
SCTID:237611007,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237611007,finding_site,SCTID:25087005,ontology,1.0,,SNOMEDCT
SCTID:237611007,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:237611007,associated_morphology,SCTID:107669003,ontology,1.0,,SNOMEDCT
SCTID:237611007,is_a,SCTID:60738003,ontology,1.0,,SNOMEDCT
SCTID:237611007,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:17346000,ontology,1.0,,SNOMEDCT
SCTID:237612000,finding_site,SCTID:78696007,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:11164009,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:363080007,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:363235000,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:367591000119105,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:5969009,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:73371001,ontology,1.0,,SNOMEDCT
SCTID:237612000,finding_site,SCTID:64033007,ontology,1.0,,SNOMEDCT
SCTID:237612000,finding_site,SCTID:83678007,ontology,1.0,,SNOMEDCT
SCTID:237612000,interprets,SCTID:47078008,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:87536007,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:81308009,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:106000008,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:788953003,ontology,1.0,,SNOMEDCT
SCTID:237612000,is_a,SCTID:49698005,ontology,1.0,,SNOMEDCT
SCTID:237612000,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:237612000,has_interpretation,SCTID:260379002,ontology,1.0,,SNOMEDCT
SCTID:237612000,finding_site,SCTID:113313006,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:17346000,ontology,1.0,,SNOMEDCT
SCTID:237617006,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:237617006,interprets,SCTID:441689006,ontology,1.0,,SNOMEDCT
SCTID:237617006,interprets,SCTID:14089001,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:4184009,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:12907000,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:85995004,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:235977001,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:363080007,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:414393003,ontology,1.0,,SNOMEDCT
SCTID:237617006,has_interpretation,SCTID:1250004,ontology,1.0,,SNOMEDCT
SCTID:237617006,interprets,SCTID:47078008,ontology,1.0,,SNOMEDCT
SCTID:237617006,occurrence,SCTID:255399007,ontology,1.0,,SNOMEDCT
SCTID:237617006,pathological_process,SCTID:308490002,ontology,1.0,,SNOMEDCT
SCTID:237617006,finding_site,SCTID:91159003,ontology,1.0,,SNOMEDCT
SCTID:237617006,finding_site,SCTID:78696007,ontology,1.0,,SNOMEDCT
SCTID:237617006,associated_morphology,SCTID:49755003,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:103276001,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:700453005,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:5969009,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:363070008,ontology,1.0,,SNOMEDCT
SCTID:237617006,is_a,SCTID:788953003,ontology,1.0,,SNOMEDCT
SCTID:237617006,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:237617006,has_interpretation,SCTID:260379002,ontology,1.0,,SNOMEDCT
SCTID:237619009,is_a,SCTID:5969009,ontology,1.0,,SNOMEDCT
SCTID:237619009,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237619009,is_a,SCTID:240096000,ontology,1.0,,SNOMEDCT
SCTID:237619009,is_a,SCTID:60700002,ontology,1.0,,SNOMEDCT
SCTID:237619009,interprets,SCTID:47078008,ontology,1.0,,SNOMEDCT
SCTID:237619009,finding_site,SCTID:91159003,ontology,1.0,,SNOMEDCT
SCTID:237619009,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:237619009,is_a,SCTID:1162975000,ontology,1.0,,SNOMEDCT
SCTID:237619009,is_a,SCTID:788953003,ontology,1.0,,SNOMEDCT
SCTID:237619009,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:237619009,has_interpretation,SCTID:260379002,ontology,1.0,,SNOMEDCT
SCTID:237620003,is_a,SCTID:75934005,ontology,1.0,,SNOMEDCT
SCTID:237620003,is_a,SCTID:74627003,ontology,1.0,,SNOMEDCT
SCTID:237620003,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:237621004,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:237621004,interprets,SCTID:33747003,ontology,1.0,,SNOMEDCT
SCTID:237621004,has_interpretation,SCTID:281302008,ontology,1.0,,SNOMEDCT
SCTID:237621004,is_a,SCTID:822995009,ontology,1.0,,SNOMEDCT
SCTID:237627000,is_a,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:237627000,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237627000,is_a,SCTID:199223000,ontology,1.0,,SNOMEDCT
SCTID:237632004,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:237632004,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:237632004,interprets,SCTID:434912009,ontology,1.0,,SNOMEDCT
SCTID:237632004,is_a,SCTID:237633009,ontology,1.0,,SNOMEDCT
SCTID:237633009,is_a,SCTID:237630007,ontology,1.0,,SNOMEDCT
SCTID:237633009,is_a,SCTID:237620003,ontology,1.0,,SNOMEDCT
SCTID:237633009,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:237633009,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:237633009,interprets,SCTID:434912009,ontology,1.0,,SNOMEDCT
SCTID:237635002,is_a,SCTID:237633009,ontology,1.0,,SNOMEDCT
SCTID:237635002,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:237635002,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:237635002,interprets,SCTID:434912009,ontology,1.0,,SNOMEDCT
SCTID:237635002,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237635002,is_a,SCTID:1296523008,ontology,1.0,,SNOMEDCT
SCTID:237651005,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:237651005,is_a,SCTID:609569007,ontology,1.0,,SNOMEDCT
SCTID:237651005,is_a,SCTID:1899006,ontology,1.0,,SNOMEDCT
